CHROMATOGRAM
3-phenylpropyl-chloride.raw
Data points: 36001
Time	Intensity
1.436667	-290
1.437500	-290
1.438333	-293
1.439167	-289
1.440000	-300
1.440833	-297
1.441667	-304
1.442500	-297
1.443333	-290
1.444167	-295
1.445000	-292
1.445833	-296
1.446667	-297
1.447500	-297
1.448333	-300
1.449167	-303
1.450000	-297
1.450833	-295
1.451667	-308
1.452500	-302
1.453333	-289
1.454167	-297
1.455000	-298
1.455833	-295
1.456667	-300
1.457500	-302
1.458333	-296
1.459167	-305
1.460000	-304
1.460833	-304
1.461667	-302
1.462500	-295
1.463333	-294
1.464167	-302
1.465000	-304
1.465833	-294
1.466667	-307
1.467500	-303
1.468333	-303
1.469167	-305
1.470000	-302
1.470833	-298
1.471667	-299
1.472500	-308
1.473333	-308
1.474167	-304
1.475000	-299
1.475833	-296
1.476667	-298
1.477500	-298
1.478333	-296
1.479167	-300
1.480000	-299
1.480833	-300
1.481667	-301
1.482500	-302
1.483333	-310
1.484167	-302
1.485000	-299
1.485833	-296
1.486667	-300
1.487500	-304
1.488333	-294
1.489167	-306
1.490000	-304
1.490833	-298
1.491667	-299
1.492500	-303
1.493333	-303
1.494167	-297
1.495000	-294
1.495833	-294
1.496667	-292
1.497500	-296
1.498333	-300
1.499167	-300
1.500000	-301
1.500833	-300
1.501667	-303
1.502500	-301
1.503333	-301
1.504167	-305
1.505000	-303
1.505833	-305
1.506667	-305
1.507500	-311
1.508333	-307
1.509167	-304
1.510000	-308
1.510833	-307
1.511667	-306
1.512500	-307
1.513333	-309
1.514167	-310
1.515000	-313
1.515833	-301
1.516667	-310
1.517500	-303
1.518333	-306
1.519167	-308
1.520000	-310
1.520833	-309
1.521667	-316
1.522500	-319
1.523333	-312
1.524167	-312
1.525000	-309
1.525833	-312
1.526667	-311
1.527500	-313
1.528333	-312
1.529167	-315
1.530000	-314
1.530833	-319
1.531667	-317
1.532500	-319
1.533333	-315
1.534167	-311
1.535000	-317
1.535833	-317
1.536667	-320
1.537500	-317
1.538333	-317
1.539167	-319
1.540000	-316
1.540833	-313
1.541667	-323
1.542500	-313
1.543333	-322
1.544167	-318
1.545000	-318
1.545833	-314
1.546667	-324
1.547500	-312
1.548333	-315
1.549167	-322
1.550000	-319
1.550833	-316
1.551667	-323
1.552500	-319
1.553333	-319
1.554167	-322
1.555000	-313
1.555833	-317
1.556667	-325
1.557500	-322
1.558333	-318
1.559167	-326
1.560000	-320
1.560833	-327
1.561667	-326
1.562500	-324
1.563333	-326
1.564167	-322
1.565000	-325
1.565833	-322
1.566667	-336
1.567500	-323
1.568333	-324
1.569167	-325
1.570000	-324
1.570833	-326
1.571667	-321
1.572500	-324
1.573333	-326
1.574167	-331
1.575000	-324
1.575833	-329
1.576667	-335
1.577500	-328
1.578333	-324
1.579167	-329
1.580000	-323
1.580833	-328
1.581667	-329
1.582500	-324
1.583333	-321
1.584167	-322
1.585000	-327
1.585833	-320
1.586667	-328
1.587500	-325
1.588333	-327
1.589167	-325
1.590000	-325
1.590833	-324
1.591667	-322
1.592500	-328
1.593333	-328
1.594167	-325
1.595000	-323
1.595833	-333
1.596667	-325
1.597500	-325
1.598333	-327
1.599167	-325
1.600000	-324
1.600833	-324
1.601667	-329
1.602500	-333
1.603333	-333
1.604167	-340
1.605000	-334
1.605833	-329
1.606667	-332
1.607500	-334
1.608333	-330
1.609167	-336
1.610000	-330
1.610833	-333
1.611667	-335
1.612500	-332
1.613333	-329
1.614167	-332
1.615000	-335
1.615833	-334
1.616667	-329
1.617500	-335
1.618333	-332
1.619167	-332
1.620000	-331
1.620833	-328
1.621667	-331
1.622500	-333
1.623333	-335
1.624167	-335
1.625000	-349
1.625833	-339
1.626667	-340
1.627500	-346
1.628333	-342
1.629167	-340
1.630000	-343
1.630833	-342
1.631667	-341
1.632500	-345
1.633333	-342
1.634167	-347
1.635000	-347
1.635833	-340
1.636667	-338
1.637500	-333
1.638333	-336
1.639167	-339
1.640000	-347
1.640833	-340
1.641667	-342
1.642500	-337
1.643333	-339
1.644167	-340
1.645000	-339
1.645833	-337
1.646667	-340
1.647500	-339
1.648333	-341
1.649167	-348
1.650000	-340
1.650833	-344
1.651667	-345
1.652500	-345
1.653333	-339
1.654167	-348
1.655000	-341
1.655833	-345
1.656667	-346
1.657500	-352
1.658333	-349
1.659167	-346
1.660000	-345
1.660833	-341
1.661667	-348
1.662500	-343
1.663333	-341
1.664167	-346
1.665000	-349
1.665833	-340
1.666667	-341
1.667500	-349
1.668333	-341
1.669167	-345
1.670000	-343
1.670833	-345
1.671667	-347
1.672500	-349
1.673333	-347
1.674167	-342
1.675000	-345
1.675833	-346
1.676667	-345
1.677500	-345
1.678333	-345
1.679167	-352
1.680000	-353
1.680833	-346
1.681667	-350
1.682500	-348
1.683333	-348
1.684167	-352
1.685000	-358
1.685833	-358
1.686667	-357
1.687500	-352
1.688333	-353
1.689167	-352
1.690000	-363
1.690833	-356
1.691667	-359
1.692500	-356
1.693333	-352
1.694167	-351
1.695000	-353
1.695833	-358
1.696667	-362
1.697500	-359
1.698333	-353
1.699167	-356
1.700000	-355
1.700833	-354
1.701667	-354
1.702500	-356
1.703333	-351
1.704167	-359
1.705000	-362
1.705833	-358
1.706667	-361
1.707500	-364
1.708333	-363
1.709167	-364
1.710000	-370
1.710833	-365
1.711667	-368
1.712500	-369
1.713333	-367
1.714167	-366
1.715000	-366
1.715833	-363
1.716667	-361
1.717500	-362
1.718333	-358
1.719167	-358
1.720000	-359
1.720833	-369
1.721667	-361
1.722500	-362
1.723333	-357
1.724167	-364
1.725000	-367
1.725833	-372
1.726667	-376
1.727500	-370
1.728333	-371
1.729167	-369
1.730000	-371
1.730833	-371
1.731667	-371
1.732500	-368
1.733333	-365
1.734167	-373
1.735000	-372
1.735833	-368
1.736667	-373
1.737500	-372
1.738333	-375
1.739167	-375
1.740000	-371
1.740833	-368
1.741667	-369
1.742500	-371
1.743333	-367
1.744167	-369
1.745000	-371
1.745833	-369
1.746667	-364
1.747500	-360
1.748333	-360
1.749167	-362
1.750000	-370
1.750833	-368
1.751667	-370
1.752500	-367
1.753333	-368
1.754167	-367
1.755000	-369
1.755833	-368
1.756667	-376
1.757500	-371
1.758333	-373
1.759167	-369
1.760000	-369
1.760833	-368
1.761667	-366
1.762500	-367
1.763333	-366
1.764167	-377
1.765000	-376
1.765833	-374
1.766667	-374
1.767500	-376
1.768333	-366
1.769167	-372
1.770000	-376
1.770833	-370
1.771667	-376
1.772500	-370
1.773333	-371
1.774167	-372
1.775000	-374
1.775833	-373
1.776667	-373
1.777500	-382
1.778333	-386
1.779167	-382
1.780000	-380
1.780833	-377
1.781667	-374
1.782500	-377
1.783333	-377
1.784167	-376
1.785000	-375
1.785833	-370
1.786667	-372
1.787500	-374
1.788333	-373
1.789167	-373
1.790000	-374
1.790833	-370
1.791667	-372
1.792500	-371
1.793333	-375
1.794167	-380
1.795000	-378
1.795833	-373
1.796667	-377
1.797500	-374
1.798333	-372
1.799167	-373
1.800000	-379
1.800833	-374
1.801667	-379
1.802500	-377
1.803333	-379
1.804167	-377
1.805000	-374
1.805833	-373
1.806667	-378
1.807500	-380
1.808333	-374
1.809167	-376
1.810000	-374
1.810833	-376
1.811667	-380
1.812500	-382
1.813333	-381
1.814167	-379
1.815000	-381
1.815833	-382
1.816667	-383
1.817500	-382
1.818333	-379
1.819167	-388
1.820000	-390
1.820833	-380
1.821667	-382
1.822500	-392
1.823333	-379
1.824167	-384
1.825000	-384
1.825833	-382
1.826667	-380
1.827500	-383
1.828333	-386
1.829167	-387
1.830000	-380
1.830833	-383
1.831667	-385
1.832500	-382
1.833333	-387
1.834167	-386
1.835000	-381
1.835833	-383
1.836667	-391
1.837500	-385
1.838333	-384
1.839167	-388
1.840000	-387
1.840833	-388
1.841667	-387
1.842500	-384
1.843333	-380
1.844167	-382
1.845000	-378
1.845833	-378
1.846667	-386
1.847500	-382
1.848333	-380
1.849167	-379
1.850000	-378
1.850833	-382
1.851667	-378
1.852500	-383
1.853333	-389
1.854167	-388
1.855000	-383
1.855833	-377
1.856667	-383
1.857500	-380
1.858333	-374
1.859167	-379
1.860000	-380
1.860833	-379
1.861667	-384
1.862500	-380
1.863333	-377
1.864167	-383
1.865000	-380
1.865833	-380
1.866667	-383
1.867500	-386
1.868333	-379
1.869167	-384
1.870000	-377
1.870833	-383
1.871667	-387
1.872500	-389
1.873333	-382
1.874167	-382
1.875000	-385
1.875833	-380
1.876667	-382
1.877500	-383
1.878333	-387
1.879167	-387
1.880000	-383
1.880833	-381
1.881667	-380
1.882500	-380
1.883333	-380
1.884167	-384
1.885000	-383
1.885833	-386
1.886667	-386
1.887500	-383
1.888333	-383
1.889167	-385
1.890000	-384
1.890833	-383
1.891667	-388
1.892500	-385
1.893333	-381
1.894167	-388
1.895000	-383
1.895833	-384
1.896667	-386
1.897500	-384
1.898333	-378
1.899167	-386
1.900000	-380
1.900833	-381
1.901667	-382
1.902500	-383
1.903333	-385
1.904167	-387
1.905000	-384
1.905833	-383
1.906667	-384
1.907500	-385
1.908333	-384
1.909167	-381
1.910000	-382
1.910833	-381
1.911667	-381
1.912500	-385
1.913333	-382
1.914167	-381
1.915000	-385
1.915833	-389
1.916667	-391
1.917500	-383
1.918333	-382
1.919167	-386
1.920000	-388
1.920833	-390
1.921667	-393
1.922500	-395
1.923333	-384
1.924167	-386
1.925000	-386
1.925833	-391
1.926667	-393
1.927500	-386
1.928333	-393
1.929167	-383
1.930000	-397
1.930833	-392
1.931667	-394
1.932500	-390
1.933333	-390
1.934167	-388
1.935000	-391
1.935833	-392
1.936667	-394
1.937500	-391
1.938333	-395
1.939167	-397
1.940000	-392
1.940833	-388
1.941667	-396
1.942500	-389
1.943333	-389
1.944167	-389
1.945000	-390
1.945833	-387
1.946667	-391
1.947500	-388
1.948333	-386
1.949167	-391
1.950000	-393
1.950833	-394
1.951667	-394
1.952500	-397
1.953333	-396
1.954167	-405
1.955000	-404
1.955833	-401
1.956667	-406
1.957500	-404
1.958333	-396
1.959167	-401
1.960000	-403
1.960833	-390
1.961667	-404
1.962500	-405
1.963333	-400
1.964167	-400
1.965000	-400
1.965833	-390
1.966667	-388
1.967500	-386
1.968333	-383
1.969167	-394
1.970000	-395
1.970833	-390
1.971667	-389
1.972500	-396
1.973333	-391
1.974167	-394
1.975000	-398
1.975833	-398
1.976667	-398
1.977500	-389
1.978333	-387
1.979167	-392
1.980000	-396
1.980833	-394
1.981667	-397
1.982500	-394
1.983333	-391
1.984167	-398
1.985000	-398
1.985833	-399
1.986667	-401
1.987500	-399
1.988333	-396
1.989167	-402
1.990000	-405
1.990833	-396
1.991667	-399
1.992500	-404
1.993333	-403
1.994167	-403
1.995000	-403
1.995833	-399
1.996667	-391
1.997500	-393
1.998333	-396
1.999167	-393
2.000000	-396
2.000833	-388
2.001667	-393
2.002500	-397
2.003333	-401
2.004167	-397
2.005000	-396
2.005833	-396
2.006667	-403
2.007500	-399
2.008333	-397
2.009167	-400
2.010000	-401
2.010833	-402
2.011667	-402
2.012500	-400
2.013333	-398
2.014167	-399
2.015000	-399
2.015833	-397
2.016667	-399
2.017500	-393
2.018333	-399
2.019167	-400
2.020000	-394
2.020833	-397
2.021667	-401
2.022500	-406
2.023333	-399
2.024167	-405
2.025000	-407
2.025833	-402
2.026667	-411
2.027500	-402
2.028333	-401
2.029167	-409
2.030000	-410
2.030833	-408
2.031667	-408
2.032500	-408
2.033333	-402
2.034167	-408
2.035000	-407
2.035833	-403
2.036667	-406
2.037500	-413
2.038333	-405
2.039167	-400
2.040000	-407
2.040833	-398
2.041667	-400
2.042500	-401
2.043333	-404
2.044167	-408
2.045000	-403
2.045833	-402
2.046667	-403
2.047500	-399
2.048333	-399
2.049167	-400
2.050000	-400
2.050833	-398
2.051667	-398
2.052500	-398
2.053333	-397
2.054167	-403
2.055000	-402
2.055833	-397
2.056667	-401
2.057500	-398
2.058333	-404
2.059167	-407
2.060000	-399
2.060833	-406
2.061667	-410
2.062500	-408
2.063333	-411
2.064167	-412
2.065000	-408
2.065833	-399
2.066667	-400
2.067500	-410
2.068333	-402
2.069167	-406
2.070000	-406
2.070833	-400
2.071667	-404
2.072500	-401
2.073333	-404
2.074167	-398
2.075000	-398
2.075833	-396
2.076667	-394
2.077500	-398
2.078333	-400
2.079167	-401
2.080000	-397
2.080833	-397
2.081667	-398
2.082500	-397
2.083333	-385
2.084167	-394
2.085000	-393
2.085833	-395
2.086667	-390
2.087500	-396
2.088333	-394
2.089167	-391
2.090000	-395
2.090833	-392
2.091667	-395
2.092500	-392
2.093333	-395
2.094167	-385
2.095000	-391
2.095833	-385
2.096667	-386
2.097500	-386
2.098333	-382
2.099167	-398
2.100000	-389
2.100833	-386
2.101667	-387
2.102500	-383
2.103333	-383
2.104167	-381
2.105000	-384
2.105833	-388
2.106667	-388
2.107500	-392
2.108333	-387
2.109167	-382
2.110000	-389
2.110833	-382
2.111667	-386
2.112500	-383
2.113333	-387
2.114167	-387
2.115000	-385
2.115833	-388
2.116667	-388
2.117500	-386
2.118333	-383
2.119167	-382
2.120000	-382
2.120833	-384
2.121667	-385
2.122500	-387
2.123333	-377
2.124167	-380
2.125000	-382
2.125833	-375
2.126667	-376
2.127500	-372
2.128333	-373
2.129167	-375
2.130000	-375
2.130833	-371
2.131667	-379
2.132500	-371
2.133333	-367
2.134167	-375
2.135000	-370
2.135833	-371
2.136667	-367
2.137500	-373
2.138333	-372
2.139167	-368
2.140000	-365
2.140833	-363
2.141667	-366
2.142500	-363
2.143333	-356
2.144167	-365
2.145000	-363
2.145833	-363
2.146667	-363
2.147500	-356
2.148333	-360
2.149167	-364
2.150000	-367
2.150833	-366
2.151667	-370
2.152500	-368
2.153333	-365
2.154167	-364
2.155000	-366
2.155833	-369
2.156667	-367
2.157500	-356
2.158333	-359
2.159167	-361
2.160000	-359
2.160833	-363
2.161667	-358
2.162500	-358
2.163333	-359
2.164167	-364
2.165000	-354
2.165833	-360
2.166667	-359
2.167500	-359
2.168333	-361
2.169167	-356
2.170000	-355
2.170833	-355
2.171667	-360
2.172500	-357
2.173333	-363
2.174167	-360
2.175000	-354
2.175833	-355
2.176667	-361
2.177500	-365
2.178333	-360
2.179167	-368
2.180000	-362
2.180833	-367
2.181667	-359
2.182500	-361
2.183333	-360
2.184167	-365
2.185000	-370
2.185833	-368
2.186667	-372
2.187500	-366
2.188333	-365
2.189167	-356
2.190000	-361
2.190833	-367
2.191667	-366
2.192500	-364
2.193333	-368
2.194167	-364
2.195000	-370
2.195833	-364
2.196667	-359
2.197500	-364
2.198333	-364
2.199167	-366
2.200000	-361
2.200833	-364
2.201667	-363
2.202500	-365
2.203333	-362
2.204167	-367
2.205000	-363
2.205833	-358
2.206667	-360
2.207500	-360
2.208333	-364
2.209167	-358
2.210000	-361
2.210833	-356
2.211667	-360
2.212500	-359
2.213333	-364
2.214167	-359
2.215000	-358
2.215833	-352
2.216667	-355
2.217500	-354
2.218333	-360
2.219167	-358
2.220000	-360
2.220833	-356
2.221667	-360
2.222500	-359
2.223333	-362
2.224167	-362
2.225000	-367
2.225833	-364
2.226667	-357
2.227500	-359
2.228333	-365
2.229167	-364
2.230000	-366
2.230833	-356
2.231667	-364
2.232500	-361
2.233333	-358
2.234167	-360
2.235000	-359
2.235833	-359
2.236667	-367
2.237500	-366
2.238333	-370
2.239167	-368
2.240000	-368
2.240833	-372
2.241667	-370
2.242500	-369
2.243333	-371
2.244167	-373
2.245000	-371
2.245833	-375
2.246667	-373
2.247500	-379
2.248333	-381
2.249167	-375
2.250000	-371
2.250833	-370
2.251667	-372
2.252500	-373
2.253333	-371
2.254167	-379
2.255000	-376
2.255833	-379
2.256667	-381
2.257500	-376
2.258333	-374
2.259167	-385
2.260000	-376
2.260833	-376
2.261667	-382
2.262500	-378
2.263333	-375
2.264167	-373
2.265000	-377
2.265833	-379
2.266667	-373
2.267500	-376
2.268333	-378
2.269167	-384
2.270000	-376
2.270833	-379
2.271667	-381
2.272500	-379
2.273333	-379
2.274167	-380
2.275000	-374
2.275833	-379
2.276667	-380
2.277500	-379
2.278333	-374
2.279167	-381
2.280000	-379
2.280833	-380
2.281667	-387
2.282500	-387
2.283333	-382
2.284167	-386
2.285000	-396
2.285833	-395
2.286667	-391
2.287500	-390
2.288333	-389
2.289167	-394
2.290000	-390
2.290833	-391
2.291667	-395
2.292500	-393
2.293333	-389
2.294167	-391
2.295000	-393
2.295833	-391
2.296667	-398
2.297500	-394
2.298333	-398
2.299167	-399
2.300000	-399
2.300833	-403
2.301667	-408
2.302500	-400
2.303333	-398
2.304167	-397
2.305000	-400
2.305833	-399
2.306667	-401
2.307500	-404
2.308333	-408
2.309167	-410
2.310000	-412
2.310833	-406
2.311667	-410
2.312500	-415
2.313333	-409
2.314167	-414
2.315000	-415
2.315833	-411
2.316667	-417
2.317500	-414
2.318333	-409
2.319167	-410
2.320000	-417
2.320833	-418
2.321667	-417
2.322500	-420
2.323333	-422
2.324167	-419
2.325000	-418
2.325833	-414
2.326667	-412
2.327500	-419
2.328333	-415
2.329167	-415
2.330000	-416
2.330833	-419
2.331667	-419
2.332500	-422
2.333333	-418
2.334167	-420
2.335000	-421
2.335833	-420
2.336667	-424
2.337500	-422
2.338333	-417
2.339167	-420
2.340000	-425
2.340833	-421
2.341667	-426
2.342500	-422
2.343333	-417
2.344167	-424
2.345000	-423
2.345833	-424
2.346667	-429
2.347500	-426
2.348333	-426
2.349167	-427
2.350000	-431
2.350833	-426
2.351667	-422
2.352500	-430
2.353333	-426
2.354167	-434
2.355000	-430
2.355833	-426
2.356667	-431
2.357500	-433
2.358333	-426
2.359167	-429
2.360000	-423
2.360833	-420
2.361667	-427
2.362500	-431
2.363333	-430
2.364167	-421
2.365000	-416
2.365833	-425
2.366667	-424
2.367500	-424
2.368333	-424
2.369167	-429
2.370000	-424
2.370833	-422
2.371667	-433
2.372500	-427
2.373333	-429
2.374167	-439
2.375000	-432
2.375833	-435
2.376667	-435
2.377500	-433
2.378333	-436
2.379167	-429
2.380000	-428
2.380833	-424
2.381667	-430
2.382500	-433
2.383333	-438
2.384167	-438
2.385000	-425
2.385833	-427
2.386667	-433
2.387500	-430
2.388333	-435
2.389167	-436
2.390000	-435
2.390833	-432
2.391667	-431
2.392500	-434
2.393333	-428
2.394167	-437
2.395000	-438
2.395833	-434
2.396667	-431
2.397500	-429
2.398333	-428
2.399167	-433
2.400000	-432
2.400833	-424
2.401667	-426
2.402500	-433
2.403333	-424
2.404167	-434
2.405000	-431
2.405833	-438
2.406667	-432
2.407500	-437
2.408333	-426
2.409167	-435
2.410000	-433
2.410833	-434
2.411667	-438
2.412500	-438
2.413333	-435
2.414167	-436
2.415000	-435
2.415833	-431
2.416667	-430
2.417500	-434
2.418333	-431
2.419167	-436
2.420000	-429
2.420833	-426
2.421667	-431
2.422500	-428
2.423333	-424
2.424167	-432
2.425000	-432
2.425833	-428
2.426667	-427
2.427500	-427
2.428333	-431
2.429167	-433
2.430000	-428
2.430833	-427
2.431667	-434
2.432500	-430
2.433333	-433
2.434167	-437
2.435000	-435
2.435833	-431
2.436667	-426
2.437500	-428
2.438333	-421
2.439167	-428
2.440000	-433
2.440833	-429
2.441667	-435
2.442500	-435
2.443333	-437
2.444167	-436
2.445000	-435
2.445833	-436
2.446667	-438
2.447500	-436
2.448333	-434
2.449167	-426
2.450000	-434
2.450833	-425
2.451667	-433
2.452500	-436
2.453333	-427
2.454167	-428
2.455000	-436
2.455833	-430
2.456667	-435
2.457500	-433
2.458333	-429
2.459167	-429
2.460000	-435
2.460833	-428
2.461667	-431
2.462500	-429
2.463333	-431
2.464167	-432
2.465000	-428
2.465833	-431
2.466667	-430
2.467500	-424
2.468333	-430
2.469167	-427
2.470000	-435
2.470833	-423
2.471667	-433
2.472500	-428
2.473333	-432
2.474167	-434
2.475000	-435
2.475833	-427
2.476667	-435
2.477500	-434
2.478333	-430
2.479167	-428
2.480000	-431
2.480833	-425
2.481667	-428
2.482500	-429
2.483333	-430
2.484167	-424
2.485000	-429
2.485833	-428
2.486667	-425
2.487500	-428
2.488333	-424
2.489167	-428
2.490000	-427
2.490833	-435
2.491667	-436
2.492500	-436
2.493333	-430
2.494167	-424
2.495000	-423
2.495833	-426
2.496667	-426
2.497500	-429
2.498333	-435
2.499167	-432
2.500000	-427
2.500833	-426
2.501667	-429
2.502500	-428
2.503333	-427
2.504167	-426
2.505000	-425
2.505833	-424
2.506667	-425
2.507500	-430
2.508333	-431
2.509167	-430
2.510000	-430
2.510833	-425
2.511667	-433
2.512500	-432
2.513333	-428
2.514167	-431
2.515000	-425
2.515833	-421
2.516667	-428
2.517500	-427
2.518333	-426
2.519167	-423
2.520000	-431
2.520833	-432
2.521667	-426
2.522500	-440
2.523333	-430
2.524167	-427
2.525000	-434
2.525833	-428
2.526667	-429
2.527500	-437
2.528333	-430
2.529167	-430
2.530000	-440
2.530833	-427
2.531667	-427
2.532500	-435
2.533333	-434
2.534167	-434
2.535000	-445
2.535833	-429
2.536667	-435
2.537500	-437
2.538333	-430
2.539167	-438
2.540000	-439
2.540833	-435
2.541667	-436
2.542500	-436
2.543333	-436
2.544167	-433
2.545000	-433
2.545833	-430
2.546667	-434
2.547500	-430
2.548333	-434
2.549167	-442
2.550000	-436
2.550833	-439
2.551667	-444
2.552500	-445
2.553333	-440
2.554167	-441
2.555000	-448
2.555833	-442
2.556667	-439
2.557500	-443
2.558333	-446
2.559167	-445
2.560000	-446
2.560833	-447
2.561667	-446
2.562500	-450
2.563333	-449
2.564167	-446
2.565000	-447
2.565833	-445
2.566667	-447
2.567500	-442
2.568333	-449
2.569167	-455
2.570000	-447
2.570833	-447
2.571667	-449
2.572500	-449
2.573333	-456
2.574167	-455
2.575000	-462
2.575833	-454
2.576667	-461
2.577500	-454
2.578333	-456
2.579167	-455
2.580000	-458
2.580833	-462
2.581667	-457
2.582500	-456
2.583333	-462
2.584167	-463
2.585000	-466
2.585833	-462
2.586667	-466
2.587500	-466
2.588333	-472
2.589167	-467
2.590000	-470
2.590833	-475
2.591667	-474
2.592500	-481
2.593333	-472
2.594167	-483
2.595000	-484
2.595833	-484
2.596667	-487
2.597500	-487
2.598333	-489
2.599167	-489
2.600000	-487
2.600833	-487
2.601667	-484
2.602500	-488
2.603333	-492
2.604167	-493
2.605000	-488
2.605833	-495
2.606667	-495
2.607500	-500
2.608333	-498
2.609167	-509
2.610000	-511
2.610833	-508
2.611667	-513
2.612500	-518
2.613333	-520
2.614167	-524
2.615000	-526
2.615833	-526
2.616667	-536
2.617500	-534
2.618333	-536
2.619167	-537
2.620000	-542
2.620833	-541
2.621667	-551
2.622500	-557
2.623333	-561
2.624167	-571
2.625000	-567
2.625833	-569
2.626667	-574
2.627500	-575
2.628333	-575
2.629167	-585
2.630000	-590
2.630833	-591
2.631667	-592
2.632500	-600
2.633333	-598
2.634167	-605
2.635000	-607
2.635833	-597
2.636667	-599
2.637500	-607
2.638333	-607
2.639167	-611
2.640000	-620
2.640833	-619
2.641667	-620
2.642500	-625
2.643333	-624
2.644167	-638
2.645000	-634
2.645833	-637
2.646667	-642
2.647500	-641
2.648333	-643
2.649167	-650
2.650000	-644
2.650833	-651
2.651667	-658
2.652500	-659
2.653333	-658
2.654167	-660
2.655000	-663
2.655833	-666
2.656667	-671
2.657500	-678
2.658333	-673
2.659167	-680
2.660000	-679
2.660833	-683
2.661667	-688
2.662500	-684
2.663333	-690
2.664167	-693
2.665000	-693
2.665833	-694
2.666667	-699
2.667500	-704
2.668333	-700
2.669167	-708
2.670000	-711
2.670833	-706
2.671667	-715
2.672500	-713
2.673333	-710
2.674167	-718
2.675000	-719
2.675833	-711
2.676667	-718
2.677500	-726
2.678333	-728
2.679167	-726
2.680000	-725
2.680833	-719
2.681667	-727
2.682500	-729
2.683333	-721
2.684167	-722
2.685000	-719
2.685833	-717
2.686667	-721
2.687500	-721
2.688333	-716
2.689167	-713
2.690000	-719
2.690833	-717
2.691667	-721
2.692500	-715
2.693333	-716
2.694167	-713
2.695000	-712
